Category,City,Country,Customer ID,Customer Name,Discount,Number of Records,Order Date,Order ID (Returns),Order ID,Person,Postal Code,Product ID,Product Name,Profit,Quantity,Region (People),Region,Returned,Row ID,Sales,Segment,Ship Date,Ship Mode,State1,Sub-Category
Office Supplies,Pasadena,United States,BF-11005,Barry Franz,0,1,11/21/2019,CA-2019-103380,CA-2019-103380,Anna Andreadi,91104,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",$2,1,West,West,Yes,2246,8.62,Home Office,11/25/2019,Standard Class,California,Appliances
Office Supplies,Pasadena,United States,BF-11005,Barry Franz,0,1,11/21/2019,CA-2019-103380,CA-2019-103380,Anna Andreadi,91104,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",$2,1,West,West,Yes,2246,8.62,Home Office,11/25/2019,Standard Class,California,Appliances
Office Supplies,Pasadena,United States,BF-11005,Barry Franz,0,1,11/21/2019,CA-2019-103380,CA-2019-103380,Anna Andreadi,91104,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",$2,1,West,West,Yes,2246,8.62,Home Office,11/25/2019,Standard Class,California,Appliances
Technology,Pasadena,United States,BF-11005,Barry Franz,0.2,1,11/21/2019,CA-2019-103380,CA-2019-103380,Anna Andreadi,91104,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,$49,3,West,West,Yes,2247,659.976,Home Office,11/25/2019,Standard Class,California,Phones
Technology,Pasadena,United States,BF-11005,Barry Franz,0.2,1,11/21/2019,CA-2019-103380,CA-2019-103380,Anna Andreadi,91104,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,$49,3,West,West,Yes,2247,659.976,Home Office,11/25/2019,Standard Class,California,Phones
Technology,Pasadena,United States,BF-11005,Barry Franz,0.2,1,11/21/2019,CA-2019-103380,CA-2019-103380,Anna Andreadi,91104,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,$49,3,West,West,Yes,2247,659.976,Home Office,11/25/2019,Standard Class,California,Phones
Technology,Pasadena,United States,BF-11005,Barry Franz,0.2,1,11/21/2019,CA-2019-103380,CA-2019-103380,Anna Andreadi,91104,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,$49,3,West,West,Yes,2247,659.976,Home Office,11/25/2019,Standard Class,California,Phones
Technology,Pasadena,United States,BF-11005,Barry Franz,0.2,1,11/21/2019,CA-2019-103380,CA-2019-103380,Anna Andreadi,91104,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,$49,3,West,West,Yes,2247,659.976,Home Office,11/25/2019,Standard Class,California,Phones
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-PA-10004285,Xerox 1959,$6,2,West,West,Yes,2248,13.36,Consumer,2/18/2017,Second Class,California,Paper
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-PA-10004285,Xerox 1959,$6,2,West,West,Yes,2248,13.36,Consumer,2/18/2017,Second Class,California,Paper
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-PA-10004285,Xerox 1959,$6,2,West,West,Yes,2248,13.36,Consumer,2/18/2017,Second Class,California,Paper
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-PA-10004285,Xerox 1959,$6,2,West,West,Yes,2248,13.36,Consumer,2/18/2017,Second Class,California,Paper
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-PA-10004285,Xerox 1959,$6,2,West,West,Yes,2248,13.36,Consumer,2/18/2017,Second Class,California,Paper
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0.2,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",$13,5,West,West,Yes,2249,41.72,Consumer,2/18/2017,Second Class,California,Binders
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0.2,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",$13,5,West,West,Yes,2249,41.72,Consumer,2/18/2017,Second Class,California,Binders
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0.2,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",$13,5,West,West,Yes,2249,41.72,Consumer,2/18/2017,Second Class,California,Binders
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0.2,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",$13,5,West,West,Yes,2249,41.72,Consumer,2/18/2017,Second Class,California,Binders
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0.2,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",$13,5,West,West,Yes,2249,41.72,Consumer,2/18/2017,Second Class,California,Binders
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0.2,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-BI-10000546,Avery Durable Binders,$4,5,West,West,Yes,2250,11.52,Consumer,2/18/2017,Second Class,California,Binders
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0.2,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-BI-10000546,Avery Durable Binders,$4,5,West,West,Yes,2250,11.52,Consumer,2/18/2017,Second Class,California,Binders
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0.2,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-BI-10000546,Avery Durable Binders,$4,5,West,West,Yes,2250,11.52,Consumer,2/18/2017,Second Class,California,Binders
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0.2,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-BI-10000546,Avery Durable Binders,$4,5,West,West,Yes,2250,11.52,Consumer,2/18/2017,Second Class,California,Binders
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0.2,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-BI-10000546,Avery Durable Binders,$4,5,West,West,Yes,2250,11.52,Consumer,2/18/2017,Second Class,California,Binders
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,$157,6,West,West,Yes,2251,541.44,Consumer,2/18/2017,Second Class,California,Appliances
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,$157,6,West,West,Yes,2251,541.44,Consumer,2/18/2017,Second Class,California,Appliances
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,$157,6,West,West,Yes,2251,541.44,Consumer,2/18/2017,Second Class,California,Appliances
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,$157,6,West,West,Yes,2251,541.44,Consumer,2/18/2017,Second Class,California,Appliances
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,$157,6,West,West,Yes,2251,541.44,Consumer,2/18/2017,Second Class,California,Appliances
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-PA-10000477,Xerox 22,$9,3,West,West,Yes,2252,19.44,Consumer,2/18/2017,Second Class,California,Paper
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-PA-10000477,Xerox 22,$9,3,West,West,Yes,2252,19.44,Consumer,2/18/2017,Second Class,California,Paper
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-PA-10000477,Xerox 22,$9,3,West,West,Yes,2252,19.44,Consumer,2/18/2017,Second Class,California,Paper
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-PA-10000477,Xerox 22,$9,3,West,West,Yes,2252,19.44,Consumer,2/18/2017,Second Class,California,Paper
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,0,1,2/15/2017,CA-2017-116092,CA-2017-116092,Anna Andreadi,90004,OFF-PA-10000477,Xerox 22,$9,3,West,West,Yes,2252,19.44,Consumer,2/18/2017,Second Class,California,Paper
Technology,Columbus,United States,TS-21160,Theresa Swint,0,1,4/20/2017,CA-2017-149342,CA-2017-149342,Cassandra Brandow,31907,TEC-PH-10001557,Pyle PMP37LED,$78,3,South,South,Yes,2291,287.97,Corporate,4/25/2017,Standard Class,Georgia,Phones
Technology,Columbus,United States,TS-21160,Theresa Swint,0,1,4/20/2017,CA-2017-149342,CA-2017-149342,Cassandra Brandow,31907,TEC-PH-10001557,Pyle PMP37LED,$78,3,South,South,Yes,2291,287.97,Corporate,4/25/2017,Standard Class,Georgia,Phones
Technology,Columbus,United States,TS-21160,Theresa Swint,0,1,4/20/2017,CA-2017-149342,CA-2017-149342,Cassandra Brandow,31907,TEC-PH-10001557,Pyle PMP37LED,$78,3,South,South,Yes,2291,287.97,Corporate,4/25/2017,Standard Class,Georgia,Phones
Furniture,Columbus,United States,TS-21160,Theresa Swint,0,1,4/20/2017,CA-2017-149342,CA-2017-149342,Cassandra Brandow,31907,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",$298,6,South,South,Yes,2292,595.38,Corporate,4/25/2017,Standard Class,Georgia,Furnishings
Furniture,Columbus,United States,TS-21160,Theresa Swint,0,1,4/20/2017,CA-2017-149342,CA-2017-149342,Cassandra Brandow,31907,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",$298,6,South,South,Yes,2292,595.38,Corporate,4/25/2017,Standard Class,Georgia,Furnishings
Furniture,Columbus,United States,TS-21160,Theresa Swint,0,1,4/20/2017,CA-2017-149342,CA-2017-149342,Cassandra Brandow,31907,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",$298,6,South,South,Yes,2292,595.38,Corporate,4/25/2017,Standard Class,Georgia,Furnishings
Office Supplies,Columbus,United States,TS-21160,Theresa Swint,0,1,4/20/2017,CA-2017-149342,CA-2017-149342,Cassandra Brandow,31907,OFF-PA-10001166,Xerox 2,$6,2,South,South,Yes,2293,12.96,Corporate,4/25/2017,Standard Class,Georgia,Paper
Office Supplies,Columbus,United States,TS-21160,Theresa Swint,0,1,4/20/2017,CA-2017-149342,CA-2017-149342,Cassandra Brandow,31907,OFF-PA-10001166,Xerox 2,$6,2,South,South,Yes,2293,12.96,Corporate,4/25/2017,Standard Class,Georgia,Paper
Office Supplies,Columbus,United States,TS-21160,Theresa Swint,0,1,4/20/2017,CA-2017-149342,CA-2017-149342,Cassandra Brandow,31907,OFF-PA-10001166,Xerox 2,$6,2,South,South,Yes,2293,12.96,Corporate,4/25/2017,Standard Class,Georgia,Paper
Technology,Seattle,United States,HW-14935,Helen Wasserman,0,1,3/20/2019,CA-2019-165491,CA-2019-165491,Anna Andreadi,98115,TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,$64,7,West,West,Yes,2321,265.93,Corporate,3/24/2019,Standard Class,Washington,Accessories
Furniture,Farmington,United States,CA-12265,Christina Anderson,0,1,7/3/2019,CA-2019-140053,CA-2019-140053,Anna Andreadi,87401,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",$115,9,West,West,Yes,2437,545.85,Consumer,7/10/2019,Standard Class,New Mexico,Furnishings
Office Supplies,Skokie,United States,LS-17200,Luke Schmidt,0.2,1,6/17/2019,CA-2019-131618,CA-2019-131618,Kelly Williams,60076,OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",$4,2,Central,Central,Yes,2501,12.224,Corporate,6/20/2019,First Class,Illinois,Paper
Office Supplies,Skokie,United States,LS-17200,Luke Schmidt,0.2,1,6/17/2019,CA-2019-131618,CA-2019-131618,Kelly Williams,60076,OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",$4,2,Central,Central,Yes,2501,12.224,Corporate,6/20/2019,First Class,Illinois,Paper
Office Supplies,Skokie,United States,LS-17200,Luke Schmidt,0.2,1,6/17/2019,CA-2019-131618,CA-2019-131618,Kelly Williams,60076,OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",$4,2,Central,Central,Yes,2501,12.224,Corporate,6/20/2019,First Class,Illinois,Paper
Office Supplies,Skokie,United States,LS-17200,Luke Schmidt,0.8,1,6/17/2019,CA-2019-131618,CA-2019-131618,Kelly Williams,60076,OFF-BI-10000546,Avery Durable Binders,-$4,4,Central,Central,Yes,2502,2.304,Corporate,6/20/2019,First Class,Illinois,Binders
Office Supplies,Skokie,United States,LS-17200,Luke Schmidt,0.8,1,6/17/2019,CA-2019-131618,CA-2019-131618,Kelly Williams,60076,OFF-BI-10000546,Avery Durable Binders,-$4,4,Central,Central,Yes,2502,2.304,Corporate,6/20/2019,First Class,Illinois,Binders
Office Supplies,Skokie,United States,LS-17200,Luke Schmidt,0.8,1,6/17/2019,CA-2019-131618,CA-2019-131618,Kelly Williams,60076,OFF-BI-10000546,Avery Durable Binders,-$4,4,Central,Central,Yes,2502,2.304,Corporate,6/20/2019,First Class,Illinois,Binders
Office Supplies,Skokie,United States,LS-17200,Luke Schmidt,0.8,1,6/17/2019,CA-2019-131618,CA-2019-131618,Kelly Williams,60076,OFF-BI-10001294,Fellowes Binding Cases,-$16,4,Central,Central,Yes,2503,9.36,Corporate,6/20/2019,First Class,Illinois,Binders
Office Supplies,Skokie,United States,LS-17200,Luke Schmidt,0.8,1,6/17/2019,CA-2019-131618,CA-2019-131618,Kelly Williams,60076,OFF-BI-10001294,Fellowes Binding Cases,-$16,4,Central,Central,Yes,2503,9.36,Corporate,6/20/2019,First Class,Illinois,Binders
Office Supplies,Skokie,United States,LS-17200,Luke Schmidt,0.8,1,6/17/2019,CA-2019-131618,CA-2019-131618,Kelly Williams,60076,OFF-BI-10001294,Fellowes Binding Cases,-$16,4,Central,Central,Yes,2503,9.36,Corporate,6/20/2019,First Class,Illinois,Binders
Technology,La Quinta,United States,LO-17170,Lori Olson,0,1,9/6/2017,CA-2017-143238,CA-2017-143238,Anna Andreadi,92253,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,$18,4,West,West,Yes,2536,46.32,Corporate,9/8/2017,First Class,California,Accessories
Office Supplies,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,OFF-AR-10002255,Newell 346,$0,1,West,West,Yes,2548,2.304,Consumer,8/22/2017,Standard Class,Arizona,Art
Office Supplies,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,OFF-AR-10002255,Newell 346,$0,1,West,West,Yes,2548,2.304,Consumer,8/22/2017,Standard Class,Arizona,Art
Office Supplies,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,OFF-AR-10002255,Newell 346,$0,1,West,West,Yes,2548,2.304,Consumer,8/22/2017,Standard Class,Arizona,Art
Office Supplies,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,OFF-AR-10002255,Newell 346,$0,1,West,West,Yes,2548,2.304,Consumer,8/22/2017,Standard Class,Arizona,Art
Technology,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,TEC-PH-10002624,Samsung Galaxy S4 Mini,$211,5,West,West,Yes,2549,1879.96,Consumer,8/22/2017,Standard Class,Arizona,Phones
Technology,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,TEC-PH-10002624,Samsung Galaxy S4 Mini,$211,5,West,West,Yes,2549,1879.96,Consumer,8/22/2017,Standard Class,Arizona,Phones
Technology,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,TEC-PH-10002624,Samsung Galaxy S4 Mini,$211,5,West,West,Yes,2549,1879.96,Consumer,8/22/2017,Standard Class,Arizona,Phones
Technology,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,TEC-PH-10002624,Samsung Galaxy S4 Mini,$211,5,West,West,Yes,2549,1879.96,Consumer,8/22/2017,Standard Class,Arizona,Phones
Office Supplies,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,OFF-PA-10001878,Xerox 1891,$106,8,West,West,Yes,2550,313.024,Consumer,8/22/2017,Standard Class,Arizona,Paper
Office Supplies,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,OFF-PA-10001878,Xerox 1891,$106,8,West,West,Yes,2550,313.024,Consumer,8/22/2017,Standard Class,Arizona,Paper
Office Supplies,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,OFF-PA-10001878,Xerox 1891,$106,8,West,West,Yes,2550,313.024,Consumer,8/22/2017,Standard Class,Arizona,Paper
Office Supplies,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,OFF-PA-10001878,Xerox 1891,$106,8,West,West,Yes,2550,313.024,Consumer,8/22/2017,Standard Class,Arizona,Paper
Office Supplies,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,OFF-LA-10000452,Avery 488,$2,2,West,West,Yes,2551,5.04,Consumer,8/22/2017,Standard Class,Arizona,Labels
Office Supplies,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,OFF-LA-10000452,Avery 488,$2,2,West,West,Yes,2551,5.04,Consumer,8/22/2017,Standard Class,Arizona,Labels
Office Supplies,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,OFF-LA-10000452,Avery 488,$2,2,West,West,Yes,2551,5.04,Consumer,8/22/2017,Standard Class,Arizona,Labels
Office Supplies,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,US-2017-128090,Anna Andreadi,85023,OFF-LA-10000452,Avery 488,$2,2,West,West,Yes,2551,5.04,Consumer,8/22/2017,Standard Class,Arizona,Labels
Furniture,Lafayette,United States,SM-20320,Sean Miller,0,1,7/9/2019,CA-2019-145128,CA-2019-145128,Kelly Williams,47905,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,$32,5,Central,Central,Yes,2574,526.45,Home Office,7/14/2019,Standard Class,Indiana,Furnishings
Office Supplies,Saint Louis,United States,MC-17635,Matthew Clasen,0,1,12/3/2016,CA-2016-164861,CA-2016-164861,Kelly Williams,63116,OFF-PA-10001972,Xerox 214,$12,4,Central,Central,Yes,2623,25.92,Corporate,12/6/2016,Second Class,Missouri,Paper
Office Supplies,Lowell,United States,RR-19525,Rick Reed,0,1,9/9/2016,CA-2016-126403,CA-2016-126403,Chuck Magee,01852,OFF-PA-10001144,Xerox 1913,$80,3,East,East,Yes,2671,166.44,Corporate,9/12/2016,Second Class,Massachusetts,Paper
Office Supplies,Lowell,United States,RR-19525,Rick Reed,0,1,9/9/2016,CA-2016-126403,CA-2016-126403,Chuck Magee,01852,OFF-PA-10001144,Xerox 1913,$80,3,East,East,Yes,2671,166.44,Corporate,9/12/2016,Second Class,Massachusetts,Paper
Office Supplies,Lowell,United States,RR-19525,Rick Reed,0,1,9/9/2016,CA-2016-126403,CA-2016-126403,Chuck Magee,01852,OFF-PA-10001144,Xerox 1913,$80,3,East,East,Yes,2671,166.44,Corporate,9/12/2016,Second Class,Massachusetts,Paper
Office Supplies,Lowell,United States,RR-19525,Rick Reed,0,1,9/9/2016,CA-2016-126403,CA-2016-126403,Chuck Magee,01852,OFF-PA-10001144,Xerox 1913,$80,3,East,East,Yes,2671,166.44,Corporate,9/12/2016,Second Class,Massachusetts,Paper
Furniture,Lowell,United States,RR-19525,Rick Reed,0,1,9/9/2016,CA-2016-126403,CA-2016-126403,Chuck Magee,01852,FUR-CH-10003761,Global Italian Leather Office Chair,$212,6,East,East,Yes,2672,785.88,Corporate,9/12/2016,Second Class,Massachusetts,Chairs
Furniture,Lowell,United States,RR-19525,Rick Reed,0,1,9/9/2016,CA-2016-126403,CA-2016-126403,Chuck Magee,01852,FUR-CH-10003761,Global Italian Leather Office Chair,$212,6,East,East,Yes,2672,785.88,Corporate,9/12/2016,Second Class,Massachusetts,Chairs
