Category,City,Country,Customer ID,Customer Name,Discount,Number of Records,Order Date,Order ID,Person,Postal Code,Product ID,Product Name,Profit,Quantity,Region (People),Region,Row ID,Sales,Segment,Ship Date,Ship Mode,State1,Sub-Category
Office Supplies,Philadelphia,United States,NB-18580,Nicole Brennan,0.2,1,9/26/2016,CA-2016-164385,Chuck Magee,19134,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,$14,3,East,East,2543,143.952,Corporate,10/1/2016,Second Class,Pennsylvania,Appliances
Furniture,Malden,United States,AP-10720,Anne Pryor,0,1,9/8/2018,US-2018-114174,Chuck Magee,02148,FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",$14,3,East,East,2544,173.94,Home Office,9/14/2018,Standard Class,Massachusetts,Bookcases
Office Supplies,Malden,United States,AP-10720,Anne Pryor,0,1,9/8/2018,US-2018-114174,Chuck Magee,02148,OFF-LA-10000248,Avery 52,$7,4,East,East,2545,14.76,Home Office,9/14/2018,Standard Class,Massachusetts,Labels
Office Supplies,San Jose,United States,JE-15745,Joel Eaton,0,1,4/16/2019,CA-2019-108070,Anna Andreadi,95123,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",$2,4,West,West,2546,205.92,Consumer,4/20/2019,Standard Class,California,Storage
Furniture,San Jose,United States,JE-15745,Joel Eaton,0.15,1,4/16/2019,CA-2019-108070,Anna Andreadi,95123,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,-$6,1,West,West,2547,102.833,Consumer,4/20/2019,Standard Class,California,Bookcases
Office Supplies,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,Anna Andreadi,85023,OFF-AR-10002255,Newell 346,$0,1,West,West,2548,2.304,Consumer,8/22/2017,Standard Class,Arizona,Art
Technology,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,Anna Andreadi,85023,TEC-PH-10002624,Samsung Galaxy S4 Mini,$211,5,West,West,2549,1879.96,Consumer,8/22/2017,Standard Class,Arizona,Phones
Office Supplies,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,Anna Andreadi,85023,OFF-PA-10001878,Xerox 1891,$106,8,West,West,2550,313.024,Consumer,8/22/2017,Standard Class,Arizona,Paper
Office Supplies,Phoenix,United States,JM-15865,John Murray,0.2,1,8/16/2017,US-2017-128090,Anna Andreadi,85023,OFF-LA-10000452,Avery 488,$2,2,West,West,2551,5.04,Consumer,8/22/2017,Standard Class,Arizona,Labels
Furniture,Henderson,United States,AB-10105,Adrian Barton,0,1,11/19/2019,CA-2019-101042,Cassandra Brandow,42420,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",$214,6,South,South,2552,821.88,Consumer,11/23/2019,Standard Class,Kentucky,Furnishings
Office Supplies,Henderson,United States,AB-10105,Adrian Barton,0,1,11/19/2019,CA-2019-101042,Cassandra Brandow,42420,OFF-BI-10000088,GBC Imprintable Covers,$11,2,South,South,2553,21.96,Consumer,11/23/2019,Standard Class,Kentucky,Binders
Office Supplies,Columbia,United States,PN-18775,Parhena Norris,0,1,9/14/2018,CA-2018-155439,Cassandra Brandow,29203,OFF-PA-10000029,Xerox 224,$12,4,South,South,2554,25.92,Home Office,9/18/2018,Standard Class,South Carolina,Paper
Technology,Tallahassee,United States,JC-15775,John Castell,0.2,1,8/15/2018,CA-2018-118626,Cassandra Brandow,32303,TEC-PH-10000369,HTC One Mini,$71,7,South,South,2555,705.544,Consumer,8/20/2018,Standard Class,Florida,Phones
Technology,New York City,United States,PF-19165,Philip Fox,0,1,9/26/2017,CA-2017-111458,Chuck Magee,10035,TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,$12,2,East,East,2556,50,Consumer,9/30/2017,Standard Class,New York,Accessories
Furniture,Houston,United States,BW-11110,Bart Watters,0.6,1,10/8/2018,US-2018-126844,Kelly Williams,77070,FUR-FU-10004909,Contemporary Wood/Metal Frame,-$32,8,Central,Central,2557,51.712,Corporate,10/14/2018,Standard Class,Texas,Furnishings
Office Supplies,Coral Springs,United States,BP-11185,Ben Peterman,0.2,1,3/24/2017,US-2017-112508,Cassandra Brandow,33065,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",$1,2,South,South,2558,6.992,Corporate,3/30/2017,Standard Class,Florida,Appliances
Furniture,Orem,United States,TM-21010,Tamara Manning,0,1,5/31/2017,CA-2017-147788,Anna Andreadi,84057,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,$141,7,West,West,2559,1406.86,Consumer,6/4/2017,Standard Class,Utah,Bookcases
Office Supplies,Orem,United States,TM-21010,Tamara Manning,0,1,5/31/2017,CA-2017-147788,Anna Andreadi,84057,OFF-LA-10003766,Self-Adhesive Removable Labels,$8,5,West,West,2560,15.75,Consumer,6/4/2017,Standard Class,Utah,Labels
Office Supplies,Orem,United States,TM-21010,Tamara Manning,0,1,5/31/2017,CA-2017-147788,Anna Andreadi,84057,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,$61,2,West,West,2561,323.1,Consumer,6/4/2017,Standard Class,Utah,Storage
Office Supplies,Nashville,United States,MB-17305,Maria Bertelson,0.2,1,12/25/2017,CA-2017-144288,Cassandra Brandow,37211,OFF-LA-10003190,Avery 474,$3,4,South,South,2562,9.216,Consumer,12/31/2017,Standard Class,Tennessee,Labels
Office Supplies,Nashville,United States,MB-17305,Maria Bertelson,0.2,1,12/25/2017,CA-2017-144288,Cassandra Brandow,37211,OFF-PA-10002787,Xerox 227,$4,2,South,South,2563,10.368,Consumer,12/31/2017,Standard Class,Tennessee,Paper
Technology,New York City,United States,HR-14830,Harold Ryan,0,1,3/17/2017,CA-2017-110632,Chuck Magee,10009,TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,$3,1,East,East,2564,15.02,Corporate,3/22/2017,Second Class,New York,Accessories
Office Supplies,New York City,United States,HR-14830,Harold Ryan,0,1,3/17/2017,CA-2017-110632,Chuck Magee,10009,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",$9,2,East,East,2565,33.82,Corporate,3/22/2017,Second Class,New York,Storage
Technology,Bowling Green,United States,BD-11635,Brian Derr,0,1,12/21/2019,CA-2019-109589,Cassandra Brandow,42104,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,$28,4,South,South,2566,71,Consumer,12/24/2019,First Class,Kentucky,Accessories
Office Supplies,Bellingham,United States,SF-20200,Sarah Foster,0.2,1,11/1/2019,CA-2019-123967,Anna Andreadi,98226,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,$8,5,West,West,2567,25.12,Consumer,11/3/2019,Second Class,Washington,Binders
Furniture,Bellingham,United States,SF-20200,Sarah Foster,0,1,11/1/2019,CA-2019-123967,Anna Andreadi,98226,FUR-TA-10003954,Hon 94000 Series Round Tables,$240,9,West,West,2568,2665.62,Consumer,11/3/2019,Second Class,Washington,Tables
Office Supplies,New York City,United States,SP-20620,Stefania Perrino,0,1,9/7/2019,CA-2019-148929,Chuck Magee,10011,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",$134,8,East,East,2569,478.08,Corporate,9/11/2019,Standard Class,New York,Storage
Technology,Newark,United States,DR-12880,Dan Reichenbach,0.4,1,12/27/2019,CA-2019-134404,Chuck Magee,43055,TEC-PH-10000576,AT&T 1080 Corded phone,-$36,2,East,East,2570,164.388,Corporate,12/27/2019,Same Day,Ohio,Phones
Office Supplies,Newark,United States,DR-12880,Dan Reichenbach,0.2,1,12/27/2019,CA-2019-134404,Chuck Magee,43055,OFF-AR-10004441,BIC Brite Liner Highlighters,$4,4,East,East,2571,13.248,Corporate,12/27/2019,Same Day,Ohio,Art
Office Supplies,Woodstock,United States,VM-21685,Valerie Mitchum,0.2,1,7/16/2019,CA-2019-109778,Kelly Williams,60098,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",$1,2,Central,Central,2572,2.912,Home Office,7/21/2019,Standard Class,Illinois,Art
Technology,Carrollton,United States,CM-12235,Chris McAfee,0.2,1,8/12/2018,CA-2018-155845,Kelly Williams,75007,TEC-AC-10004145,Logitech diNovo Edge Keyboard,$52,7,Central,Central,2573,1399.944,Consumer,8/15/2018,Second Class,Texas,Accessories
Furniture,Lafayette,United States,SM-20320,Sean Miller,0,1,7/9/2019,CA-2019-145128,Kelly Williams,47905,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,$32,5,Central,Central,2574,526.45,Home Office,7/14/2019,Standard Class,Indiana,Furnishings
Office Supplies,Columbus,United States,RA-19885,Ruben Ausman,0,1,11/22/2016,CA-2016-129091,Cassandra Brandow,31907,OFF-EN-10004955,Fashion Color Clasp Envelopes,$8,3,South,South,2575,16.23,Corporate,11/27/2016,Standard Class,Georgia,Envelopes
Office Supplies,Columbus,United States,RA-19885,Ruben Ausman,0,1,11/22/2016,CA-2016-129091,Cassandra Brandow,31907,OFF-BI-10001071,GBC ProClick Punch Binding System,$157,5,South,South,2576,319.9,Corporate,11/27/2016,Standard Class,Georgia,Binders
Office Supplies,Columbus,United States,RA-19885,Ruben Ausman,0,1,11/22/2016,CA-2016-129091,Cassandra Brandow,31907,OFF-EN-10001990,Staple envelope,$5,2,South,South,2577,11.36,Corporate,11/27/2016,Standard Class,Georgia,Envelopes
Office Supplies,Columbus,United States,RA-19885,Ruben Ausman,0,1,11/22/2016,CA-2016-129091,Cassandra Brandow,31907,OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,$290,3,South,South,2578,675.12,Corporate,11/27/2016,Standard Class,Georgia,Appliances
Furniture,Alexandria,United States,SD-20485,Shirley Daniels,0,1,1/26/2016,US-2016-155502,Cassandra Brandow,22304,FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",$31,3,South,South,2579,62.82,Home Office,1/31/2016,Standard Class,Virginia,Furnishings
Office Supplies,Alexandria,United States,SD-20485,Shirley Daniels,0,1,1/26/2016,US-2016-155502,Cassandra Brandow,22304,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",$0,8,South,South,2580,489.92,Home Office,1/31/2016,Standard Class,Virginia,Storage
Office Supplies,Alexandria,United States,SD-20485,Shirley Daniels,0,1,1/26/2016,US-2016-155502,Cassandra Brandow,22304,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",$9,3,South,South,2581,19.44,Home Office,1/31/2016,Standard Class,Virginia,Paper
Office Supplies,Alexandria,United States,SD-20485,Shirley Daniels,0,1,1/26/2016,US-2016-155502,Cassandra Brandow,22304,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",$8,2,South,South,2582,16.68,Home Office,1/31/2016,Standard Class,Virginia,Paper
Technology,Alexandria,United States,SD-20485,Shirley Daniels,0,1,1/26/2016,US-2016-155502,Cassandra Brandow,22304,TEC-PH-10004833,Macally Suction Cup Mount,$0,13,South,South,2583,155.35,Home Office,1/31/2016,Standard Class,Virginia,Phones
Furniture,Alexandria,United States,SD-20485,Shirley Daniels,0,1,1/26/2016,US-2016-155502,Cassandra Brandow,22304,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,$4,3,South,South,2584,12.42,Home Office,1/31/2016,Standard Class,Virginia,Furnishings
Technology,Alexandria,United States,SD-20485,Shirley Daniels,0,1,1/26/2016,US-2016-155502,Cassandra Brandow,22304,TEC-PH-10002103,Jabra SPEAK 410,$53,2,South,South,2585,187.98,Home Office,1/31/2016,Standard Class,Virginia,Phones
Office Supplies,Haltom City,United States,CS-12250,Chris Selesnick,0.2,1,11/3/2017,CA-2017-121041,Kelly Williams,76117,OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",$2,2,Central,Central,2586,6.608,Corporate,11/10/2017,Standard Class,Texas,Envelopes
Office Supplies,New York City,United States,RA-19285,Ralph Arnett,0,1,6/30/2019,CA-2019-131695,Chuck Magee,10024,OFF-ST-10001476,Steel Personal Filing/Posting Tote,$67,7,East,East,2587,248.57,Consumer,7/6/2019,Standard Class,New York,Storage
Furniture,New York City,United States,RA-19285,Ralph Arnett,0,1,6/30/2019,CA-2019-131695,Chuck Magee,10024,FUR-FU-10002045,"Executive Impressions 14""",$10,1,East,East,2588,22.23,Consumer,7/6/2019,Standard Class,New York,Furnishings
Office Supplies,Los Angeles,United States,BF-11005,Barry Franz,0,1,5/5/2018,CA-2018-137729,Anna Andreadi,90004,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",$1,1,West,West,2589,5.98,Home Office,5/9/2018,Standard Class,California,Storage
Technology,Los Angeles,United States,BF-11005,Barry Franz,0.2,1,5/5/2018,CA-2018-137729,Anna Andreadi,90004,TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,$22,3,West,West,2590,246.168,Home Office,5/9/2018,Standard Class,California,Phones
Furniture,Wheeling,United States,SE-20110,Sanjit Engle,0.6,1,9/8/2018,US-2018-115455,Kelly Williams,60090,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",-$8,2,Central,Central,2591,14.136,Consumer,9/14/2018,Standard Class,Illinois,Furnishings
Furniture,Wheeling,United States,SE-20110,Sanjit Engle,0.5,1,9/8/2018,US-2018-115455,Kelly Williams,60090,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,-$301,3,Central,Central,2592,601.47,Consumer,9/14/2018,Standard Class,Illinois,Tables
Technology,Summerville,United States,RS-19765,Roland Schwarz,0,1,11/24/2019,CA-2019-128300,Cassandra Brandow,29483,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,$40,2,South,South,2593,79.1,Corporate,11/26/2019,Second Class,South Carolina,Phones
Office Supplies,Summerville,United States,RS-19765,Roland Schwarz,0,1,11/24/2019,CA-2019-128300,Cassandra Brandow,29483,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",$157,8,South,South,2594,327.84,Corporate,11/26/2019,Second Class,South Carolina,Binders
Office Supplies,Columbus,United States,BM-11650,Brian Moss,0,1,5/13/2019,CA-2019-149048,Kelly Williams,47201,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,$81,2,Central,Central,2595,180.96,Corporate,5/17/2019,Standard Class,Indiana,Envelopes
Office Supplies,Columbus,United States,BM-11650,Brian Moss,0,1,5/13/2019,CA-2019-149048,Kelly Williams,47201,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,$412,3,Central,Central,2596,914.97,Corporate,5/17/2019,Standard Class,Indiana,Binders
Technology,Columbus,United States,BM-11650,Brian Moss,0,1,5/13/2019,CA-2019-149048,Kelly Williams,47201,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,$159,3,Central,Central,2597,587.97,Corporate,5/17/2019,Standard Class,Indiana,Phones
Office Supplies,Columbus,United States,BM-11650,Brian Moss,0,1,5/13/2019,CA-2019-149048,Kelly Williams,47201,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,$95,2,Central,Central,2598,530.34,Corporate,5/17/2019,Standard Class,Indiana,Storage
Office Supplies,Columbus,United States,BM-11650,Brian Moss,0,1,5/13/2019,CA-2019-149048,Kelly Williams,47201,OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),$7,3,Central,Central,2599,14.94,Corporate,5/17/2019,Standard Class,Indiana,Paper
Office Supplies,New York City,United States,SK-19990,Sally Knutson,0,1,4/23/2019,CA-2019-108553,Chuck Magee,10024,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,$35,2,East,East,2600,121.94,Consumer,4/29/2019,Standard Class,New York,Appliances
Office Supplies,New York City,United States,SK-19990,Sally Knutson,0,1,4/23/2019,CA-2019-108553,Chuck Magee,10024,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",$37,7,East,East,2601,122.71,Consumer,4/29/2019,Standard Class,New York,Supplies
Office Supplies,New York City,United States,EN-13780,Edward Nazzal,0,1,6/4/2018,CA-2018-165848,Chuck Magee,10035,OFF-PA-10000349,Easy-staple paper,$7,3,East,East,2602,14.94,Consumer,6/4/2018,Same Day,New York,Paper
Technology,New York City,United States,EN-13780,Edward Nazzal,0,1,6/4/2018,CA-2018-165848,Chuck Magee,10035,TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,$364,3,East,East,2603,1349.85,Consumer,6/4/2018,Same Day,New York,Machines
Furniture,New York City,United States,EN-13780,Edward Nazzal,0.2,1,6/4/2018,CA-2018-165848,Chuck Magee,10035,FUR-BO-10000362,Sauder Inglewood Library Bookcases,$5,1,East,East,2604,136.784,Consumer,6/4/2018,Same Day,New York,Bookcases
Furniture,New York City,United States,EN-13780,Edward Nazzal,0,1,6/4/2018,CA-2018-165848,Chuck Magee,10035,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",$21,4,East,East,2605,61.12,Consumer,6/4/2018,Same Day,New York,Furnishings
Office Supplies,Jacksonville,United States,KN-16450,Kean Nguyen,0.7,1,12/16/2016,CA-2016-112718,Cassandra Brandow,32216,OFF-BI-10000591,Avery Binder Labels,-$1,1,South,South,2606,1.167,Corporate,12/21/2016,Standard Class,Florida,Binders
Office Supplies,San Diego,United States,MG-17890,Michael Granlund,0,1,3/4/2018,CA-2018-154053,Anna Andreadi,92024,OFF-AR-10003727,Berol Giant Pencil Sharpener,$5,1,West,West,2607,16.99,Home Office,3/10/2018,Standard Class,California,Art
Technology,Arlington,United States,MC-17590,Matt Collister,0.2,1,11/25/2016,CA-2016-127446,Kelly Williams,76017,TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,$0,3,Central,Central,2608,24.672,Corporate,11/30/2016,Standard Class,Texas,Accessories
Office Supplies,Arlington,United States,MC-17590,Matt Collister,0.2,1,11/25/2016,CA-2016-127446,Kelly Williams,76017,OFF-LA-10001317,Avery 520,$1,1,Central,Central,2609,2.52,Corporate,11/30/2016,Standard Class,Texas,Labels
Furniture,Arlington,United States,MC-17590,Matt Collister,0.3,1,11/25/2016,CA-2016-127446,Kelly Williams,76017,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,-$122,5,Central,Central,2610,1218.735,Corporate,11/30/2016,Standard Class,Texas,Tables
Office Supplies,Arlington,United States,MC-17590,Matt Collister,0.2,1,11/25/2016,CA-2016-127446,Kelly Williams,76017,OFF-LA-10000248,Avery 52,$2,2,Central,Central,2611,5.904,Corporate,11/30/2016,Standard Class,Texas,Labels
Office Supplies,Arlington,United States,MC-17590,Matt Collister,0.2,1,11/25/2016,CA-2016-127446,Kelly Williams,76017,OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,$5,3,Central,Central,2612,15.696,Corporate,11/30/2016,Standard Class,Texas,Paper
Furniture,Arlington,United States,MC-17590,Matt Collister,0.6,1,11/25/2016,CA-2016-127446,Kelly Williams,76017,FUR-FU-10000221,"Master Caster Door Stop, Brown",-$4,3,Central,Central,2613,6.096,Corporate,11/30/2016,Standard Class,Texas,Furnishings
Furniture,Los Angeles,United States,BO-11350,Bill Overfelt,0.2,1,4/28/2018,CA-2018-137204,Anna Andreadi,90045,FUR-CH-10002304,"Global Stack Chair without Arms, Black",$3,2,West,West,2614,41.568,Corporate,5/5/2018,Standard Class,California,Chairs
Furniture,Los Angeles,United States,AG-10300,Aleksandra Gannaway,0.2,1,4/26/2016,CA-2016-147298,Anna Andreadi,90049,FUR-CH-10004886,Bevis Steel Folding Chairs,$23,3,West,West,2615,230.28,Corporate,5/3/2016,Standard Class,California,Chairs
Office Supplies,Los Angeles,United States,AG-10300,Aleksandra Gannaway,0.2,1,4/26/2016,CA-2016-147298,Anna Andreadi,90049,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",$6,6,West,West,2616,18.288,Corporate,5/3/2016,Standard Class,California,Binders
Office Supplies,San Francisco,United States,MS-17365,Maribeth Schnelling,0,1,4/1/2019,CA-2019-147942,Anna Andreadi,94110,OFF-LA-10003663,Avery 498,$3,2,West,West,2617,5.78,Consumer,4/5/2019,Standard Class,California,Labels
Office Supplies,San Francisco,United States,MS-17365,Maribeth Schnelling,0.2,1,4/1/2019,CA-2019-147942,Anna Andreadi,94110,OFF-BI-10001294,Fellowes Binding Cases,$38,13,West,West,2618,121.68,Consumer,4/5/2019,Standard Class,California,Binders
Office Supplies,Carlsbad,United States,JM-15655,Jim Mitchum,0,1,12/22/2019,CA-2019-115931,Anna Andreadi,88220,OFF-AR-10000369,Design Ebony Sketching Pencil,$1,3,West,West,2619,4.17,Corporate,12/26/2019,Standard Class,New Mexico,Art
Technology,Carlsbad,United States,JM-15655,Jim Mitchum,0.2,1,12/22/2019,CA-2019-115931,Anna Andreadi,88220,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",$7,4,West,West,2620,67.04,Corporate,12/26/2019,Standard Class,New Mexico,Phones
Office Supplies,Carlsbad,United States,JM-15655,Jim Mitchum,0,1,12/22/2019,CA-2019-115931,Anna Andreadi,88220,OFF-ST-10000876,Eldon Simplefile Box Office,$10,3,West,West,2621,37.32,Corporate,12/26/2019,Standard Class,New Mexico,Storage
Office Supplies,Carlsbad,United States,JM-15655,Jim Mitchum,0,1,12/22/2019,CA-2019-115931,Anna Andreadi,88220,OFF-LA-10001404,Avery 517,$9,5,West,West,2622,18.45,Corporate,12/26/2019,Standard Class,New Mexico,Labels
